OrderID,Status,Date,Time,Cost,Item,
361,Complete,12/31/2024,17:58,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
362,Complete,12/31/2024,15:10,22.5,"Classic Milk Tea, Fruit Tea, Matcha Tea",0
363,Complete,12/31/2024,10:39,22,"Classic Milk Tea, Classic Milk Tea, Matcha Tea",0
364,Complete,12/31/2024,19:01,7,Classic Milk Tea,0
365,Complete,12/31/2024,15:19,8,Matcha Tea,0
366,Complete,12/31/2024,10:02,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
367,Complete,12/31/2024,11:35,8,Matcha Tea,0
368,Complete,12/31/2024,11:04,15,"Classic Milk Tea, Matcha Tea",0
369,Complete,12/31/2024,15:53,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
370,Complete,12/31/2024,21:29,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
371,Complete,12/31/2024,20:50,7.5,Fruit Tea,0
372,Complete,12/31/2024,20:39,16,"Matcha Tea, Taro Tea",0
373,Complete,12/31/2024,12:18,15,"Classic Milk Tea, Taro Tea",0
374,Complete,12/31/2024,20:48,16,"Taro Tea, Taro Tea",0
375,Complete,12/31/2024,15:29,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
376,Complete,12/31/2024,11:16,7,Classic Milk Tea,0
377,Complete,12/31/2024,18:35,7.5,Fruit Tea,0
378,Complete,12/31/2024,21:27,16,"Taro Tea, Matcha Tea",0
379,Complete,12/31/2024,21:30,15,"Matcha Tea, Classic Milk Tea",0
380,Complete,12/31/2024,18:58,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
381,Complete,12/31/2024,21:13,8,Taro Tea,0
382,Complete,12/31/2024,19:51,7,Classic Milk Tea,0
383,Complete,12/31/2024,21:10,23,"Classic Milk Tea, Matcha Tea, Taro Tea",0
384,Complete,12/31/2024,10:21,8,Taro Tea,0
385,Complete,12/31/2024,9:34,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
386,Complete,12/31/2024,11:07,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
387,Complete,12/31/2024,21:03,22.5,"Fruit Tea, Classic Milk Tea, Matcha Tea",0
388,Complete,12/31/2024,18:25,8,Matcha Tea,0
389,Complete,12/31/2024,18:10,8,Taro Tea,0
390,Complete,12/31/2024,18:48,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
391,Complete,1/1/2025,9:14,16,"Taro Tea, Matcha Tea",0
392,Complete,1/1/2025,11:47,7,Classic Milk Tea,0
393,Complete,1/1/2025,15:40,15.5,"Fruit Tea, Taro Tea",0
394,Complete,1/1/2025,18:24,23,"Taro Tea, Classic Milk Tea, Matcha Tea",0
395,Complete,1/1/2025,11:38,8,Matcha Tea,0
396,Complete,1/1/2025,18:25,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
397,Complete,1/1/2025,17:52,7.5,Fruit Tea,0
398,Complete,1/1/2025,20:19,7,Classic Milk Tea,0
399,Complete,1/1/2025,21:51,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
400,Complete,1/1/2025,15:55,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
401,Complete,1/1/2025,17:59,16,"Matcha Tea, Taro Tea",0
402,Complete,1/1/2025,18:37,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
403,Complete,1/1/2025,12:57,22.5,"Matcha Tea, Classic Milk Tea, Fruit Tea",0
404,Complete,1/1/2025,9:02,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
405,Complete,1/1/2025,21:20,23.5,"Taro Tea, Taro Tea, Fruit Tea",0
406,Complete,1/1/2025,19:29,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
407,Complete,1/1/2025,17:38,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
408,Complete,1/1/2025,14:15,23,"Taro Tea, Fruit Tea, Fruit Tea",0
409,Complete,1/1/2025,11:25,7.5,Fruit Tea,0
410,Complete,1/1/2025,14:21,14.5,"Classic Milk Tea, Fruit Tea",0
411,Complete,1/1/2025,17:40,15,"Classic Milk Tea, Taro Tea",0
412,Complete,1/1/2025,13:12,15,"Matcha Tea, Classic Milk Tea",0
413,Complete,1/1/2025,9:04,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
414,Complete,1/1/2025,20:37,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
415,Complete,1/1/2025,10:37,22.5,"Classic Milk Tea, Fruit Tea, Matcha Tea",0
416,Complete,1/1/2025,14:35,7.5,Fruit Tea,0
417,Complete,1/1/2025,9:35,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
418,Complete,1/1/2025,20:35,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
419,Complete,1/1/2025,16:11,8,Matcha Tea,0
420,Complete,1/1/2025,21:45,22,"Classic Milk Tea, Matcha Tea, Classic Milk Tea",0
421,Complete,1/1/2025,11:43,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
422,Complete,1/1/2025,19:13,8,Matcha Tea,0
423,Complete,1/1/2025,13:32,8,Taro Tea,0
424,Complete,1/1/2025,9:54,8,Taro Tea,0
425,Complete,1/1/2025,11:11,16,"Matcha Tea, Matcha Tea",0
426,Complete,1/1/2025,16:11,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
427,Complete,1/1/2025,11:35,24,"Matcha Tea, Taro Tea, Taro Tea",0
428,Complete,1/1/2025,11:39,23.5,"Taro Tea, Fruit Tea, Matcha Tea",0
429,Complete,1/1/2025,19:40,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
430,Complete,1/1/2025,10:35,15,"Classic Milk Tea, Matcha Tea",0
431,Complete,1/1/2025,14:01,15.5,"Matcha Tea, Fruit Tea",0
432,Complete,1/1/2025,9:10,7.5,Fruit Tea,0
433,Complete,1/1/2025,10:09,23.5,"Taro Tea, Fruit Tea, Taro Tea",0
434,Complete,1/1/2025,21:01,24,"Taro Tea, Taro Tea, Taro Tea",0
435,Complete,1/1/2025,12:29,15.5,"Fruit Tea, Taro Tea",0
436,Complete,1/1/2025,10:07,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
437,Complete,1/1/2025,10:38,23.5,"Fruit Tea, Matcha Tea, Matcha Tea",0
438,Complete,1/1/2025,16:12,7.5,Fruit Tea,0
439,Complete,1/1/2025,19:21,15,"Classic Milk Tea, Matcha Tea",0
440,Complete,1/1/2025,11:33,7.5,Fruit Tea,0
441,Complete,1/1/2025,21:13,14.5,"Fruit Tea, Classic Milk Tea",0
442,Complete,1/1/2025,10:19,23.5,"Fruit Tea, Taro Tea, Matcha Tea",0
443,Complete,1/1/2025,9:22,22.5,"Taro Tea, Classic Milk Tea, Fruit Tea",0
444,Complete,1/1/2025,17:12,15,"Taro Tea, Classic Milk Tea",0
445,Complete,1/1/2025,21:56,15,"Fruit Tea, Fruit Tea",0
446,Complete,1/1/2025,15:17,7.5,Fruit Tea,0
447,Complete,1/1/2025,14:53,16,"Matcha Tea, Matcha Tea",0
448,Complete,1/1/2025,15:33,23,"Taro Tea, Fruit Tea, Fruit Tea",0
449,Complete,1/1/2025,19:56,16,"Taro Tea, Matcha Tea",0
450,Complete,1/1/2025,11:22,21.5,"Classic Milk Tea, Classic Milk Tea, Fruit Tea",0
451,Complete,1/1/2025,10:51,24,"Matcha Tea, Taro Tea, Taro Tea",0
452,Complete,1/1/2025,20:04,15.5,"Fruit Tea, Matcha Tea",0
453,Complete,1/1/2025,12:06,8,Matcha Tea,0
454,Complete,1/1/2025,13:45,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
455,Complete,1/1/2025,14:00,8,Taro Tea,0
456,Complete,1/1/2025,10:37,7.5,Fruit Tea,0
457,Complete,1/1/2025,20:10,23,"Taro Tea, Fruit Tea, Fruit Tea",0
458,Complete,1/1/2025,13:48,23,"Fruit Tea, Matcha Tea, Fruit Tea",0
459,Complete,1/1/2025,19:19,23.5,"Taro Tea, Matcha Tea, Fruit Tea",0
460,Complete,1/1/2025,18:34,7.5,Fruit Tea,0
461,Complete,1/1/2025,20:55,7.5,Fruit Tea,0
462,Complete,1/1/2025,13:17,7,Classic Milk Tea,0
463,Complete,1/1/2025,9:49,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
464,Complete,1/1/2025,13:47,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
465,Complete,1/1/2025,17:04,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
466,Complete,1/1/2025,21:37,7,Classic Milk Tea,0
467,Complete,1/1/2025,10:46,16,"Matcha Tea, Taro Tea",0
468,Complete,1/1/2025,19:12,15,"Fruit Tea, Fruit Tea",0
469,Complete,1/1/2025,12:11,8,Matcha Tea,0
470,Complete,1/1/2025,21:32,21.5,"Classic Milk Tea, Classic Milk Tea, Fruit Tea",0
471,Complete,1/1/2025,19:40,7.5,Fruit Tea,0
472,Complete,1/1/2025,13:09,22,"Taro Tea, Classic Milk Tea, Classic Milk Tea",0
473,Complete,1/1/2025,17:15,7,Classic Milk Tea,0
474,Complete,1/1/2025,9:54,15.5,"Fruit Tea, Matcha Tea",0
475,Complete,1/1/2025,19:59,8,Matcha Tea,0
476,Complete,1/1/2025,12:23,7,Classic Milk Tea,0
477,Complete,1/1/2025,14:24,15.5,"Matcha Tea, Fruit Tea",0
478,Complete,1/1/2025,13:37,7,Classic Milk Tea,0
479,Complete,1/1/2025,15:09,15,"Fruit Tea, Fruit Tea",0
480,Complete,1/1/2025,14:41,22.5,"Fruit Tea, Taro Tea, Classic Milk Tea",0
481,Complete,1/1/2025,11:03,15.5,"Fruit Tea, Matcha Tea",0
482,Complete,1/1/2025,21:04,8,Matcha Tea,0
483,Complete,1/1/2025,14:53,21.5,"Classic Milk Tea, Fruit Tea, Classic Milk Tea",0
484,Complete,1/1/2025,17:46,7,Classic Milk Tea,0
485,Complete,1/1/2025,14:19,22.5,"Classic Milk Tea, Taro Tea, Fruit Tea",0
486,Complete,1/1/2025,21:06,7,Classic Milk Tea,0
487,Complete,1/1/2025,15:37,8,Taro Tea,0
488,Complete,1/1/2025,16:38,14.5,"Classic Milk Tea, Fruit Tea",0
489,Complete,1/1/2025,9:14,24,"Taro Tea, Matcha Tea, Matcha Tea",0
490,Complete,1/1/2025,13:22,7,Classic Milk Tea,0
491,Complete,1/1/2025,15:41,15.5,"Taro Tea, Fruit Tea",0
492,Complete,1/1/2025,15:45,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
493,Complete,1/1/2025,17:11,16,"Matcha Tea, Matcha Tea",0
494,Complete,1/1/2025,9:24,23.5,"Taro Tea, Fruit Tea, Taro Tea",0
495,Complete,1/1/2025,10:51,21.5,"Classic Milk Tea, Fruit Tea, Classic Milk Tea",0
496,Complete,1/1/2025,19:38,8,Taro Tea,0
497,Complete,1/1/2025,10:14,15,"Fruit Tea, Fruit Tea",0
498,Complete,1/1/2025,21:48,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
499,Complete,1/1/2025,10:04,24,"Matcha Tea, Matcha Tea, Taro Tea",0
500,Complete,1/1/2025,15:18,8,Taro Tea,0
501,Complete,1/1/2025,13:42,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
502,Complete,1/1/2025,10:20,8,Matcha Tea,0
503,Complete,1/1/2025,16:11,23.5,"Fruit Tea, Taro Tea, Taro Tea",0
504,Complete,1/1/2025,20:00,16,"Matcha Tea, Taro Tea",0
505,Complete,1/1/2025,13:39,22,"Classic Milk Tea, Taro Tea, Classic Milk Tea",0
506,Complete,1/1/2025,9:13,23,"Classic Milk Tea, Matcha Tea, Taro Tea",0
507,Complete,1/1/2025,20:01,7,Classic Milk Tea,0
508,Complete,1/1/2025,17:31,16,"Taro Tea, Matcha Tea",0
509,Complete,1/1/2025,10:08,16,"Taro Tea, Matcha Tea",0
510,Complete,1/1/2025,18:45,22,"Fruit Tea, Classic Milk Tea, Fruit Tea",0
511,Complete,1/1/2025,11:37,15.5,"Fruit Tea, Matcha Tea",0
512,Complete,1/1/2025,19:58,23,"Fruit Tea, Fruit Tea, Taro Tea",0
513,Complete,1/1/2025,11:40,7.5,Fruit Tea,0
514,Complete,1/1/2025,10:08,8,Taro Tea,0
515,Complete,1/1/2025,20:56,7.5,Fruit Tea,0
516,Complete,1/1/2025,12:18,16,"Matcha Tea, Taro Tea",0
517,Complete,1/1/2025,9:22,8,Matcha Tea,0
518,Complete,1/1/2025,14:25,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
519,Complete,1/1/2025,11:53,16,"Taro Tea, Matcha Tea",0
520,Complete,1/1/2025,19:53,24,"Taro Tea, Matcha Tea, Taro Tea",0
521,Complete,1/1/2025,21:19,7.5,Fruit Tea,0
522,Complete,1/1/2025,17:27,24,"Matcha Tea, Matcha Tea, Taro Tea",0
523,Complete,1/1/2025,13:01,8,Matcha Tea,0
524,Complete,1/1/2025,9:24,8,Matcha Tea,0
525,Complete,1/1/2025,18:38,8,Matcha Tea,0
526,Complete,1/1/2025,13:11,22.5,"Fruit Tea, Matcha Tea, Classic Milk Tea",0
527,Complete,1/1/2025,15:03,22.5,"Taro Tea, Classic Milk Tea, Fruit Tea",0
528,Complete,1/1/2025,10:54,24,"Matcha Tea, Matcha Tea, Taro Tea",0
529,Complete,1/1/2025,14:20,15.5,"Fruit Tea, Matcha Tea",0
530,Complete,1/1/2025,11:11,7,Classic Milk Tea,0
531,Complete,1/1/2025,17:58,15.5,"Fruit Tea, Matcha Tea",0
532,Complete,1/1/2025,21:18,16,"Matcha Tea, Taro Tea",0
533,Complete,1/1/2025,11:35,15.5,"Matcha Tea, Fruit Tea",0
534,Complete,1/1/2025,10:10,15,"Classic Milk Tea, Matcha Tea",0
535,Complete,1/1/2025,10:57,14.5,"Fruit Tea, Classic Milk Tea",0
536,Complete,1/1/2025,17:12,16,"Taro Tea, Matcha Tea",0
537,Complete,1/1/2025,10:20,16,"Matcha Tea, Taro Tea",0
538,Complete,1/1/2025,16:59,16,"Matcha Tea, Taro Tea",0
539,Complete,1/1/2025,12:04,22,"Classic Milk Tea, Classic Milk Tea, Matcha Tea",0
540,Complete,1/1/2025,10:45,16,"Taro Tea, Taro Tea",0
541,Complete,1/1/2025,10:08,15.5,"Taro Tea, Fruit Tea",0
542,Complete,1/1/2025,16:02,16,"Taro Tea, Matcha Tea",0
543,Complete,1/1/2025,10:44,22.5,"Fruit Tea, Classic Milk Tea, Taro Tea",0
544,Complete,1/1/2025,21:00,15.5,"Matcha Tea, Fruit Tea",0
545,Complete,1/1/2025,20:55,16,"Taro Tea, Matcha Tea",0
546,Complete,1/1/2025,17:08,8,Matcha Tea,0
547,Complete,1/1/2025,14:12,15.5,"Matcha Tea, Fruit Tea",0
548,Complete,1/1/2025,12:47,16,"Matcha Tea, Taro Tea",0
549,Complete,1/1/2025,19:21,7,Classic Milk Tea,0
550,Complete,1/1/2025,12:57,22.5,"Classic Milk Tea, Matcha Tea, Fruit Tea",0
551,Complete,1/1/2025,11:30,8,Matcha Tea,0
552,Complete,1/1/2025,19:36,16,"Matcha Tea, Matcha Tea",0
553,Complete,1/1/2025,17:51,23,"Fruit Tea, Fruit Tea, Matcha Tea",0
554,Complete,1/1/2025,10:13,14.5,"Fruit Tea, Classic Milk Tea",0
555,Complete,1/1/2025,19:19,15.5,"Taro Tea, Fruit Tea",0
556,Complete,1/1/2025,16:04,16,"Matcha Tea, Taro Tea",0
557,Complete,1/1/2025,13:14,8,Matcha Tea,0
558,Complete,1/1/2025,14:35,24,"Matcha Tea, Matcha Tea, Taro Tea",0
559,Complete,1/1/2025,12:08,22.5,"Classic Milk Tea, Fruit Tea, Taro Tea",0
560,Complete,1/1/2025,14:02,23,"Classic Milk Tea, Matcha Tea, Matcha Tea",0
561,Complete,1/1/2025,12:58,8,Taro Tea,0
562,Complete,1/1/2025,11:17,8,Matcha Tea,0
563,Complete,1/1/2025,16:58,22,"Fruit Tea, Fruit Tea, Classic Milk Tea",0
564,Complete,1/1/2025,19:51,15.5,"Fruit Tea, Matcha Tea",0
565,Complete,1/1/2025,16:56,8,Matcha Tea,0
566,Complete,1/1/2025,12:23,24,"Taro Tea, Taro Tea, Matcha Tea",0
567,Complete,1/1/2025,9:41,22,"Fruit Tea, Fruit Tea, Classic Milk Tea",0
568,Complete,1/1/2025,16:42,8,Matcha Tea,0
569,Complete,1/1/2025,11:41,7,Classic Milk Tea,0
570,Complete,1/1/2025,16:10,15,"Taro Tea, Classic Milk Tea",0
571,Complete,1/1/2025,15:21,23.5,"Matcha Tea, Matcha Tea, Fruit Tea",0
572,Complete,1/1/2025,12:36,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
573,Complete,1/1/2025,10:22,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
574,Complete,1/1/2025,9:25,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
575,Complete,1/1/2025,18:33,15,"Taro Tea, Classic Milk Tea",0
576,Complete,1/1/2025,9:42,15.5,"Fruit Tea, Taro Tea",0
577,Complete,1/1/2025,11:57,16,"Taro Tea, Matcha Tea",0
578,Complete,1/1/2025,10:28,7.5,Fruit Tea,0
579,Complete,1/1/2025,12:47,7.5,Fruit Tea,0
580,Complete,1/1/2025,13:39,15,"Fruit Tea, Fruit Tea",0
581,Complete,1/1/2025,17:34,8,Matcha Tea,0
582,Complete,1/1/2025,10:59,23.5,"Fruit Tea, Matcha Tea, Matcha Tea",0
583,Complete,1/1/2025,20:49,23,"Fruit Tea, Taro Tea, Fruit Tea",0
584,Complete,1/1/2025,16:16,15,"Classic Milk Tea, Taro Tea",0
585,Complete,1/2/2025,20:02,16,"Taro Tea, Matcha Tea",0
586,Complete,1/2/2025,16:15,8,Matcha Tea,0
587,Complete,1/2/2025,18:27,14.5,"Classic Milk Tea, Fruit Tea",0
588,Complete,1/2/2025,11:40,7.5,Fruit Tea,0
589,Complete,1/2/2025,17:03,23,"Taro Tea, Matcha Tea, Classic Milk Tea",0
590,Complete,1/2/2025,12:43,8,Taro Tea,0
591,Complete,1/2/2025,14:33,8,Taro Tea,0
592,Complete,1/2/2025,19:05,8,Taro Tea,0
593,Complete,1/2/2025,10:34,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
594,Complete,1/2/2025,20:23,8,Taro Tea,0
595,Complete,1/2/2025,20:35,24,"Matcha Tea, Matcha Tea, Matcha Tea",0
596,Complete,1/2/2025,10:49,7,Classic Milk Tea,0
597,Complete,1/2/2025,11:46,15,"Classic Milk Tea, Taro Tea",0
598,Complete,1/2/2025,16:02,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
599,Complete,1/2/2025,13:27,14.5,"Fruit Tea, Classic Milk Tea",0
600,Complete,1/2/2025,15:48,8,Taro Tea,0
601,Complete,1/2/2025,10:35,16,"Matcha Tea, Taro Tea",0
602,Complete,1/2/2025,11:23,15,"Fruit Tea, Fruit Tea",0
603,Complete,1/2/2025,9:06,16,"Taro Tea, Matcha Tea",0
604,Complete,1/2/2025,18:37,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
605,Complete,1/2/2025,15:35,8,Matcha Tea,0
606,Complete,1/2/2025,13:52,7.5,Fruit Tea,0
607,Complete,1/2/2025,10:08,16,"Matcha Tea, Matcha Tea",0
608,Complete,1/2/2025,20:52,8,Taro Tea,0
609,Complete,1/2/2025,14:09,8,Taro Tea,0
610,Complete,1/2/2025,21:56,22,"Matcha Tea, Classic Milk Tea, Classic Milk Tea",0
611,Complete,1/2/2025,14:57,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
612,Complete,1/2/2025,20:15,15,"Classic Milk Tea, Matcha Tea",0
613,Complete,1/2/2025,9:24,7.5,Fruit Tea,0
614,Complete,1/2/2025,14:12,7.5,Fruit Tea,0
615,Complete,1/2/2025,9:09,8,Matcha Tea,0
616,Complete,1/2/2025,12:15,15.5,"Taro Tea, Fruit Tea",0
617,Complete,1/2/2025,14:47,8,Matcha Tea,0
618,Complete,1/2/2025,11:43,14,"Classic Milk Tea, Classic Milk Tea",0
619,Complete,1/2/2025,15:53,21.5,"Fruit Tea, Classic Milk Tea, Classic Milk Tea",0
620,Complete,1/2/2025,12:50,22,"Classic Milk Tea, Matcha Tea, Classic Milk Tea",0
621,Complete,1/2/2025,20:40,22,"Classic Milk Tea, Matcha Tea, Classic Milk Tea",0
622,Complete,1/2/2025,10:36,22.5,"Taro Tea, Fruit Tea, Classic Milk Tea",0
623,Complete,1/2/2025,21:01,15.5,"Matcha Tea, Fruit Tea",0
624,Complete,1/2/2025,13:15,15.5,"Fruit Tea, Matcha Tea",0
625,Complete,1/2/2025,17:14,21.5,"Classic Milk Tea, Fruit Tea, Classic Milk Tea",0
626,Complete,1/2/2025,12:18,16,"Matcha Tea, Matcha Tea",0
627,Complete,1/2/2025,14:50,22,"Classic Milk Tea, Classic Milk Tea, Taro Tea",0
628,Complete,1/2/2025,15:48,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
629,Complete,1/2/2025,15:00,8,Taro Tea,0
630,Complete,1/2/2025,11:20,22,"Classic Milk Tea, Fruit Tea, Fruit Tea",0
631,Complete,1/2/2025,16:37,16,"Taro Tea, Taro Tea",0
632,Complete,1/2/2025,20:36,15,"Classic Milk Tea, Matcha Tea",0
633,Complete,1/2/2025,16:56,7,Classic Milk Tea,0
634,Complete,1/2/2025,18:58,16,"Taro Tea, Matcha Tea",0
635,Complete,1/2/2025,10:18,15.5,"Taro Tea, Fruit Tea",0
636,Complete,1/2/2025,13:10,23,"Matcha Tea, Classic Milk Tea, Matcha Tea",0
637,Complete,1/2/2025,17:57,8,Taro Tea,0
638,Complete,1/2/2025,9:18,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
639,Complete,1/2/2025,15:46,15,"Classic Milk Tea, Taro Tea",0
640,Complete,1/2/2025,15:27,23.5,"Matcha Tea, Taro Tea, Fruit Tea",0
641,Complete,1/2/2025,17:47,23,"Matcha Tea, Classic Milk Tea, Taro Tea",0
642,Complete,1/2/2025,12:24,7,Classic Milk Tea,0
643,Complete,1/2/2025,15:07,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
644,Complete,1/2/2025,19:07,21,"Classic Milk Tea, Classic Milk Tea, Classic Milk Tea",0
645,Complete,1/2/2025,17:16,14.5,"Fruit Tea, Classic Milk Tea",0
646,Complete,1/2/2025,18:49,22.5,"Matcha Tea, Fruit Tea, Classic Milk Tea",0
647,Complete,1/2/2025,12:07,22.5,"Fruit Tea, Matcha Tea, Classic Milk Tea",0
648,Complete,1/2/2025,14:10,15,"Fruit Tea, Fruit Tea",0
649,Complete,1/2/2025,21:38,23,"Taro Tea, Fruit Tea, Fruit Tea",0
650,Complete,1/2/2025,15:38,22.5,"Classic Milk Tea, Fruit Tea, Matcha Tea",0
651,Complete,1/2/2025,13:04,22.5,"Classic Milk Tea, Fruit Tea, Taro Tea",0
652,Complete,1/2/2025,21:54,8,Taro Tea,0
653,Complete,1/2/2025,14:12,23,"Taro Tea, Fruit Tea, Fruit Tea",0
654,Complete,1/2/2025,9:24,8,Matcha Tea,0
655,Complete,1/2/2025,14:14,8,Taro Tea,0
656,Complete,1/2/2025,10:14,8,Matcha Tea,0
657,Complete,1/2/2025,10:47,7.5,Fruit Tea,0
658,Complete,1/2/2025,10:21,23,"Classic Milk Tea, Matcha Tea, Matcha Tea",0
659,Complete,1/2/2025,13:27,14.5,"Classic Milk Tea, Fruit Tea",0
660,Complete,1/2/2025,13:09,7.5,Fruit Tea,0
661,Complete,1/2/2025,14:57,8,Matcha Tea,0
662,Complete,1/2/2025,13:38,16,"Matcha Tea, Taro Tea",0
663,Complete,1/2/2025,17:27,16,"Taro Tea, Matcha Tea",0
664,Complete,1/2/2025,11:53,7,Classic Milk Tea,0
665,Complete,1/2/2025,10:53,14,"Classic Milk Tea, Classic Milk Tea",0
666,Complete,1/2/2025,20:45,7,Classic Milk Tea,0
667,Complete,1/2/2025,20:25,16,"Taro Tea, Taro Tea",0
668,Complete,1/2/2025,19:57,16,"Taro Tea, Taro Tea",0
669,Complete,1/2/2025,13:29,8,Taro Tea,0
670,Complete,1/2/2025,17:58,7.5,Fruit Tea,0
671,Complete,1/2/2025,11:14,16,"Matcha Tea, Matcha Tea",0
672,Complete,1/2/2025,20:37,22.5,"Fruit Tea, Fruit Tea, Fruit Tea",0
673,Complete,1/2/2025,19:28,14.5,"Classic Milk Tea, Fruit Tea",0
674,Complete,1/2/2025,11:23,7.5,Fruit Tea,0
675,Complete,1/2/2025,15:56,7.5,Fruit Tea,0
676,Complete,1/2/2025,9:34,23.5,"Matcha Tea, Fruit Tea, Matcha Tea",0
677,Complete,1/2/2025,9:42,23,"Classic Milk Tea, Matcha Tea, Taro Tea",0
678,Complete,1/2/2025,17:13,14.5,"Classic Milk Tea, Fruit Tea",0
679,Complete,1/2/2025,21:24,16,"Matcha Tea, Matcha Tea",0
680,Complete,1/2/2025,20:50,15.5,"Matcha Tea, Fruit Tea",0
681,Complete,1/2/2025,14:29,7.5,Fruit Tea,0
682,Complete,1/2/2025,15:54,16,"Taro Tea, Taro Tea",0
683,Complete,1/2/2025,18:52,23,"Classic Milk Tea, Taro Tea, Taro Tea",0
684,Complete,1/2/2025,15:36,8,Matcha Tea,0
685,Complete,1/2/2025,13:18,8,Taro Tea,0
686,Complete,1/2/2025,10:22,8,Matcha Tea,0
687,Complete,1/2/2025,12:11,16,"Taro Tea, Taro Tea",0
688,Complete,1/2/2025,10:56,22.5,"Matcha Tea, Classic Milk Tea, Fruit Tea",0
689,Complete,1/2/2025,19:16,15,"Classic Milk Tea, Matcha Tea",0
690,Complete,1/2/2025,20:11,15,"Taro Tea, Classic Milk Tea",0
691,Complete,1/2/2025,21:47,7.5,Fruit Tea,0
692,Complete,1/2/2025,12:30,15,"Taro Tea, Classic Milk Tea",0
693,Complete,1/2/2025,9:38,8,Matcha Tea,0
694,Complete,1/2/2025,14:55,23.5,"Matcha Tea, Fruit Tea, Taro Tea",0
695,Complete,1/2/2025,20:16,7.5,Fruit Tea,0
696,Complete,1/2/2025,9:40,15.5,"Matcha Tea, Fruit Tea",0
697,Complete,1/2/2025,9:22,15,"Taro Tea, Classic Milk Tea",0
698,Complete,1/2/2025,13:37,14.5,"Fruit Tea, Classic Milk Tea",0
699,Complete,1/2/2025,11:12,7.5,Fruit Tea,0
700,Complete,1/2/2025,21:24,7.5,Fruit Tea,0
701,Complete,1/2/2025,11:30,15.5,"Fruit Tea, Taro Tea",0
702,Complete,1/2/2025,10:58,7.5,Fruit Tea,0
703,Complete,1/2/2025,20:15,16,"Matcha Tea, Taro Tea",0
704,Complete,1/2/2025,20:07,8,Matcha Tea,0
705,Complete,1/2/2025,19:05,16,"Matcha Tea, Taro Tea",0
706,Complete,1/2/2025,11:15,14.5,"Fruit Tea, Classic Milk Tea",0
707,Complete,1/2/2025,13:39,23,"Matcha Tea, Taro Tea, Classic Milk Tea",0
708,Complete,1/2/2025,17:04,23,"Matcha Tea, Fruit Tea, Fruit Tea",0
709,Complete,1/2/2025,14:31,16,"Matcha Tea, Matcha Tea",0
710,Complete,1/2/2025,9:25,23,"Matcha Tea, Matcha Tea, Classic Milk Tea",0
711,Complete,1/2/2025,16:28,8,Matcha Tea,0
712,Complete,1/2/2025,17:28,8,Taro Tea,0
713,Complete,1/2/2025,21:50,8,Matcha Tea,0
714,Complete,1/2/2025,12:08,7.5,Fruit Tea,0
715,Complete,1/2/2025,12:49,16,"Matcha Tea, Matcha Tea",0
716,Complete,1/2/2025,18:19,8,Matcha Tea,0
717,Complete,1/2/2025,21:20,15.5,"Taro Tea, Fruit Tea",0
