Order_ID,Product_ID,Item_ID,Size,Sugar,Ice,Extra_Milk
265,24,265 1,Large,50,0,0
266,9,266 1,Bucees_Large,0,50,0
266,8,266 1,Bucees_Large,50,50,1
266,25,266 1,Large,0,50,1
266,22,266 1,Bucees_Large,50,50,1
267,8,267 1,Large,0,0,1
267,5,267 1,Bucees_Large,0,0,1
267,17,267 1,Small,0,100,0
267,23,267 1,Bucees_Large,75,100,0
268,24,268 1,Bucees_Large,75,100,1
268,1,268 1,Bucees_Large,0,75,1
268,13,268 1,Bucees_Large,75,0,1
268,9,268 1,Small,100,0,1
269,6,269 1,Small,100,75,0
269,3,269 1,Large,100,100,1
269,4,269 1,Large,0,50,0
269,19,269 1,Medium,50,50,1
270,13,270 1,Medium,0,100,1
270,14,270 1,Medium,0,75,1
270,10,270 1,Large,0,0,1
270,10,270 1,Small,100,0,1
270,19,270 1,Medium,0,100,0
271,4,271 1,Medium,50,0,0
271,12,271 1,Medium,75,100,0
271,2,271 1,Medium,100,75,1
271,1,271 1,Bucees_Large,50,75,1
271,19,271 1,Medium,50,0,1
272,24,272 1,Bucees_Large,75,50,0
272,19,272 1,Medium,75,50,0
272,20,272 1,Bucees_Large,0,75,0
272,16,272 1,Medium,75,0,1
272,3,272 1,Bucees_Large,100,100,0
273,8,273 1,Medium,0,0,0
273,24,273 1,Bucees_Large,0,75,0
273,3,273 1,Large,50,75,0
273,15,273 1,Medium,0,75,0
274,13,274 1,Medium,50,100,1
274,4,274 1,Medium,75,75,1
274,11,274 1,Large,100,100,1
274,16,274 1,Large,75,0,1
274,1,274 1,Large,75,100,1
275,20,275 1,Large,0,50,0
275,2,275 1,Medium,0,100,1
275,8,275 1,Medium,0,50,0
276,6,276 1,Small,75,75,0
276,9,276 1,Medium,100,0,1
276,14,276 1,Large,50,100,0
276,5,276 1,Medium,50,100,1
276,15,276 1,Small,75,100,0
277,4,277 1,Large,50,0,0
277,1,277 1,Bucees_Large,75,75,0
277,2,277 1,Small,75,0,1
278,6,278 1,Medium,75,75,0
278,4,278 1,Small,100,100,1
278,2,278 1,Medium,0,50,0
278,15,278 1,Medium,75,100,1
278,21,278 1,Large,75,75,1
279,5,279 1,Bucees_Large,100,75,1
279,1,279 1,Medium,100,0,0
280,9,280 1,Large,50,75,0
280,8,280 1,Bucees_Large,0,50,0
280,1,280 1,Large,100,75,1
280,13,280 1,Bucees_Large,100,75,1
281,24,281 1,Small,0,100,1
281,22,281 1,Small,50,100,0
281,25,281 1,Small,50,50,1
281,21,281 1,Large,50,75,0
282,9,282 1,Medium,50,100,0
282,18,282 1,Large,0,0,0
282,5,282 1,Large,75,100,0
282,9,282 1,Bucees_Large,0,100,0
283,20,283 1,Medium,50,100,0
283,20,283 1,Bucees_Large,100,75,0
284,5,284 1,Medium,0,100,1
285,16,285 1,Medium,0,50,0
286,1,286 1,Small,75,0,0
286,16,286 1,Small,100,0,0
286,22,286 1,Bucees_Large,0,0,0
287,1,287 1,Medium,0,75,1
287,12,287 1,Bucees_Large,0,0,0
287,23,287 1,Small,100,50,1
287,5,287 1,Large,50,75,0
287,11,287 1,Large,0,75,0
288,12,288 1,Bucees_Large,50,0,1
289,13,289 1,Bucees_Large,0,50,1
289,14,289 1,Medium,100,50,1
289,14,289 1,Small,0,75,1
289,13,289 1,Small,50,100,1
289,19,289 1,Bucees_Large,0,50,1
290,17,290 1,Medium,50,75,0
290,22,290 1,Large,50,0,1
290,21,290 1,Medium,100,100,0
291,13,291 1,Bucees_Large,50,0,1
291,9,291 1,Small,75,0,0
291,2,291 1,Bucees_Large,50,75,0
291,7,291 1,Small,0,100,1
291,1,291 1,Large,0,100,0
292,9,292 1,Bucees_Large,0,50,0
292,24,292 1,Large,75,75,0
292,3,292 1,Medium,50,75,0
292,11,292 1,Bucees_Large,0,75,1
293,4,293 1,Bucees_Large,0,0,0
294,21,294 1,Large,75,50,0
294,18,294 1,Large,75,0,0
294,2,294 1,Medium,100,50,0
294,21,294 1,Bucees_Large,100,0,0
295,22,295 1,Medium,50,75,0
296,4,296 1,Small,75,0,1
296,9,296 1,Medium,0,0,0
296,23,296 1,Medium,0,75,1
297,8,297 1,Bucees_Large,0,75,0
297,24,297 1,Bucees_Large,0,50,0
297,18,297 1,Small,0,50,1
297,16,297 1,Medium,75,100,0
298,19,298 1,Large,100,50,0
298,2,298 1,Medium,50,0,1
298,20,298 1,Medium,100,50,0
298,21,298 1,Bucees_Large,50,100,1
299,12,299 1,Large,100,75,0
299,24,299 1,Small,75,0,1
299,14,299 1,Bucees_Large,0,100,1
300,8,300 1,Medium,100,50,1
300,25,300 1,Bucees_Large,0,0,1
301,1,301 1,Large,100,0,0
301,15,301 1,Bucees_Large,0,50,0
302,5,302 1,Bucees_Large,100,100,1
302,17,302 1,Small,0,50,1
302,10,302 1,Medium,50,50,0
302,19,302 1,Bucees_Large,75,50,1
302,2,302 1,Small,50,75,0
303,15,303 1,Medium,50,50,1
303,4,303 1,Bucees_Large,0,75,1
304,25,304 1,Bucees_Large,100,0,0
304,24,304 1,Large,0,0,0
304,5,304 1,Small,50,0,1
304,8,304 1,Bucees_Large,0,100,0
305,22,305 1,Large,50,75,1
305,5,305 1,Bucees_Large,75,0,0
305,4,305 1,Bucees_Large,50,0,1
305,11,305 1,Small,75,75,1
305,13,305 1,Bucees_Large,100,100,0
306,21,306 1,Medium,75,100,1
306,11,306 1,Small,50,50,1
306,7,306 1,Medium,0,100,1
306,22,306 1,Large,0,75,1
306,16,306 1,Small,75,100,1
307,15,307 1,Small,0,50,1
307,2,307 1,Small,50,100,1
307,8,307 1,Large,0,0,1
308,20,308 1,Large,75,100,0
308,10,308 1,Large,100,50,1
308,19,308 1,Bucees_Large,0,50,1
308,19,308 1,Medium,50,0,0
309,5,309 1,Bucees_Large,0,75,0
309,12,309 1,Bucees_Large,100,0,1
309,18,309 1,Medium,100,100,0
309,25,309 1,Medium,50,75,1
310,14,310 1,Large,100,100,1
310,18,310 1,Medium,100,75,1
311,16,311 1,Small,0,50,0
311,10,311 1,Small,75,75,0
311,1,311 1,Large,100,100,0
311,11,311 1,Large,0,100,1
312,10,312 1,Large,0,75,0
313,6,313 1,Bucees_Large,100,50,1
313,4,313 1,Large,75,100,1
313,17,313 1,Bucees_Large,0,0,1
313,15,313 1,Large,0,100,1
313,21,313 1,Bucees_Large,0,100,1
314,8,314 1,Bucees_Large,50,100,1
314,23,314 1,Small,0,50,0
314,7,314 1,Large,75,0,1
315,6,315 1,Large,75,100,1
315,14,315 1,Medium,0,100,0
315,3,315 1,Medium,50,75,0
316,13,316 1,Medium,100,0,1
316,16,316 1,Bucees_Large,50,0,0
316,21,316 1,Small,50,50,1
316,14,316 1,Medium,50,50,1
316,1,316 1,Bucees_Large,75,100,1
317,18,317 1,Small,75,0,0
317,5,317 1,Medium,0,50,0
317,8,317 1,Small,50,75,0
317,9,317 1,Bucees_Large,0,50,0
318,22,318 1,Large,100,0,1
319,15,319 1,Large,100,50,0
319,13,319 1,Small,0,0,0
319,4,319 1,Large,50,0,1
319,14,319 1,Small,75,50,1
320,11,320 1,Bucees_Large,75,50,1
320,19,320 1,Large,75,75,1
320,24,320 1,Large,0,50,1
320,5,320 1,Large,100,0,1
321,10,321 1,Small,0,100,0
321,22,321 1,Medium,0,75,0
321,14,321 1,Large,50,75,0
322,15,322 1,Large,100,50,1
322,22,322 1,Medium,100,50,0
322,21,322 1,Bucees_Large,50,100,0
322,23,322 1,Large,75,0,0
323,10,323 1,Large,0,0,1
323,13,323 1,Large,75,75,1
323,8,323 1,Bucees_Large,100,50,0
324,14,324 1,Medium,50,75,1
324,24,324 1,Bucees_Large,75,100,1
324,22,324 1,Small,50,100,1
324,6,324 1,Large,0,75,1
324,16,324 1,Small,50,75,0
325,7,325 1,Medium,100,75,1
325,1,325 1,Small,0,100,1
325,17,325 1,Large,0,100,1
326,25,326 1,Medium,50,50,0
326,5,326 1,Medium,0,0,0
326,4,326 1,Medium,50,75,0
327,11,327 1,Bucees_Large,100,50,1
327,15,327 1,Bucees_Large,0,50,0
327,20,327 1,Small,100,50,0
328,17,328 1,Bucees_Large,75,100,0
328,16,328 1,Bucees_Large,50,75,1
328,2,328 1,Small,75,50,1
328,25,328 1,Medium,50,75,0
328,5,328 1,Large,75,100,1
329,11,329 1,Medium,0,75,1
329,4,329 1,Small,75,0,0
329,15,329 1,Bucees_Large,50,75,1
329,9,329 1,Small,75,50,1
329,22,329 1,Small,50,50,1
330,22,330 1,Small,50,0,0
331,21,331 1,Medium,0,50,0
331,15,331 1,Medium,75,75,1
331,21,331 1,Medium,50,50,0
331,21,331 1,Bucees_Large,75,75,1
332,10,332 1,Medium,75,75,0
332,25,332 1,Small,100,100,0
333,2,333 1,Bucees_Large,75,100,1
333,5,333 1,Medium,100,75,0
333,16,333 1,Medium,0,75,1
333,5,333 1,Small,50,100,1
334,6,334 1,Large,0,50,1
334,9,334 1,Bucees_Large,75,50,1
334,15,334 1,Small,50,0,1
334,1,334 1,Large,0,0,1
334,25,334 1,Small,100,50,1
335,1,335 1,Large,50,0,1
335,2,335 1,Medium,0,100,1
335,3,335 1,Medium,50,75,1
336,5,336 1,Bucees_Large,100,0,1
336,8,336 1,Small,50,75,1
336,2,336 1,Medium,50,50,0
336,24,336 1,Medium,100,0,1
337,24,337 1,Bucees_Large,100,50,0
337,15,337 1,Bucees_Large,50,50,0
337,19,337 1,Small,75,75,1
337,6,337 1,Bucees_Large,75,75,0
337,13,337 1,Large,0,100,0
338,25,338 1,Bucees_Large,0,75,0
338,1,338 1,Small,75,0,1
339,17,339 1,Large,100,75,1
340,2,340 1,Medium,50,50,0
340,5,340 1,Medium,75,0,1
340,6,340 1,Medium,50,100,0
341,5,341 1,Bucees_Large,0,75,0
342,9,342 1,Bucees_Large,50,0,0
342,17,342 1,Small,50,75,1
342,12,342 1,Large,100,100,1
343,7,343 1,Large,0,75,1
344,10,344 1,Medium,75,0,0
344,8,344 1,Medium,75,100,1
345,17,345 1,Medium,75,100,0
345,24,345 1,Bucees_Large,75,50,0
345,2,345 1,Small,100,50,1
345,15,345 1,Small,100,50,1
346,7,346 1,Bucees_Large,50,50,1
346,16,346 1,Medium,100,0,1
346,21,346 1,Medium,50,75,1
346,15,346 1,Large,0,100,1
346,11,346 1,Bucees_Large,100,100,1
347,13,347 1,Medium,0,100,1
347,11,347 1,Bucees_Large,50,0,1
347,20,347 1,Large,0,100,1
347,19,347 1,Medium,0,100,1
348,25,348 1,Large,100,75,0
348,11,348 1,Small,100,100,0
348,13,348 1,Bucees_Large,0,50,1
349,4,349 1,Bucees_Large,100,75,0
349,5,349 1,Small,50,0,0
349,3,349 1,Bucees_Large,75,0,0
350,7,350 1,Medium,0,100,0
350,16,350 1,Bucees_Large,50,100,0
350,12,350 1,Medium,100,50,0
350,14,350 1,Medium,0,0,1
350,16,350 1,Medium,100,75,1
351,15,351 1,Medium,100,100,1
351,21,351 1,Bucees_Large,50,75,0
352,17,352 1,Small,75,0,0
353,8,353 1,Small,50,0,1
353,19,353 1,Small,50,75,0
353,20,353 1,Small,50,50,0
353,18,353 1,Medium,100,50,0
354,3,354 1,Medium,75,100,0
354,14,354 1,Bucees_Large,75,75,1
354,3,354 1,Large,100,75,1
354,17,354 1,Bucees_Large,100,100,1
355,5,355 1,Bucees_Large,0,0,0
355,6,355 1,Medium,50,75,0
355,2,355 1,Bucees_Large,100,50,1
355,20,355 1,Large,75,75,1
356,25,356 1,Large,50,0,1
356,16,356 1,Medium,100,0,0
356,15,356 1,Large,75,50,1
357,20,357 1,Small,75,100,0
357,22,357 1,Medium,50,100,0
358,23,358 1,Small,50,75,0
359,10,359 1,Bucees_Large,100,0,0
359,13,359 1,Bucees_Large,50,0,0
359,11,359 1,Medium,75,100,1
360,14,360 1,Small,50,50,1
360,19,360 1,Large,75,75,0
360,17,360 1,Large,0,50,1
360,5,360 1,Medium,100,50,0
360,11,360 1,Small,75,100,1
361,22,361 1,Small,50,75,1
361,25,361 1,Medium,75,100,1
361,2,361 1,Bucees_Large,50,75,1
361,21,361 1,Medium,100,100,1
361,12,361 1,Small,100,50,0
362,18,362 1,Medium,75,75,1
362,15,362 1,Large,100,50,1
362,2,362 1,Medium,50,0,1
362,7,362 1,Medium,100,0,0
363,13,363 1,Bucees_Large,75,100,0
363,5,363 1,Large,50,75,0
364,4,364 1,Bucees_Large,0,0,0
364,7,364 1,Medium,100,0,1
364,16,364 1,Bucees_Large,0,100,0
364,16,364 1,Large,75,75,0
365,18,365 1,Large,0,100,0
366,3,366 1,Bucees_Large,50,75,1
366,5,366 1,Medium,75,0,0
366,23,366 1,Bucees_Large,100,75,1
367,3,367 1,Large,0,0,0
367,18,367 1,Medium,100,50,0
367,11,367 1,Large,0,50,0
367,25,367 1,Small,50,100,0
367,23,367 1,Medium,100,0,1
368,25,368 1,Small,0,50,1
368,24,368 1,Bucees_Large,100,0,1
368,16,368 1,Large,0,75,1
368,11,368 1,Bucees_Large,0,50,0
369,5,369 1,Bucees_Large,75,100,0
370,16,370 1,Bucees_Large,75,0,0
370,11,370 1,Bucees_Large,0,100,0
371,20,371 1,Small,50,100,1
371,3,371 1,Medium,50,100,0
371,18,371 1,Small,75,100,1
372,4,372 1,Bucees_Large,0,100,1
372,11,372 1,Small,0,0,1
372,11,372 1,Large,50,75,0
372,8,372 1,Medium,75,50,0
373,14,373 1,Large,75,0,1
373,17,373 1,Small,0,75,0
373,8,373 1,Bucees_Large,100,100,1
373,20,373 1,Bucees_Large,0,100,0
374,4,374 1,Bucees_Large,75,75,0
374,16,374 1,Large,75,50,0
374,22,374 1,Small,0,50,0
375,16,375 1,Bucees_Large,0,50,1
375,22,375 1,Large,100,75,1
375,19,375 1,Small,50,75,0
375,10,375 1,Medium,50,100,0
375,22,375 1,Large,100,100,1
376,7,376 1,Small,100,0,0
376,3,376 1,Bucees_Large,50,50,1
376,16,376 1,Medium,75,0,0
377,12,377 1,Medium,50,50,1
377,1,377 1,Medium,0,50,1
377,15,377 1,Medium,75,75,1
377,20,377 1,Bucees_Large,75,50,1
377,18,377 1,Large,75,75,1
378,19,378 1,Medium,0,100,1
379,25,379 1,Bucees_Large,100,0,1
379,15,379 1,Small,50,0,1
380,7,380 1,Medium,50,50,0
380,19,380 1,Large,50,75,0
380,3,380 1,Large,100,75,1
380,14,380 1,Large,100,100,1
381,5,381 1,Medium,100,50,0
381,15,381 1,Small,100,0,1
381,1,381 1,Small,100,100,1
381,2,381 1,Medium,75,100,0
381,7,381 1,Bucees_Large,0,50,0
382,24,382 1,Bucees_Large,50,0,0
382,17,382 1,Large,0,0,0
383,8,383 1,Small,75,100,1
383,8,383 1,Medium,75,100,1
383,20,383 1,Medium,100,0,0
383,24,383 1,Large,0,100,0
384,5,384 1,Medium,50,75,1
385,17,385 1,Bucees_Large,75,75,0
385,5,385 1,Bucees_Large,75,75,1
385,15,385 1,Medium,50,75,0
385,12,385 1,Large,0,100,1
385,11,385 1,Bucees_Large,100,50,0
386,15,386 1,Medium,100,0,1
386,20,386 1,Bucees_Large,0,0,1
386,6,386 1,Medium,0,50,1
387,7,387 1,Large,0,100,0
387,15,387 1,Bucees_Large,100,100,0
387,21,387 1,Bucees_Large,0,75,1
387,9,387 1,Small,50,50,1
387,6,387 1,Medium,100,100,1
388,7,388 1,Large,75,75,0
388,5,388 1,Bucees_Large,50,100,0
389,23,389 1,Small,75,50,0
390,1,390 1,Small,0,100,1
390,4,390 1,Bucees_Large,50,100,0
390,13,390 1,Small,100,100,1
391,11,391 1,Small,50,75,0
391,14,391 1,Small,100,0,0
392,24,392 1,Large,50,0,1
392,17,392 1,Small,100,0,1
393,19,393 1,Small,75,75,0
393,24,393 1,Small,75,50,1
394,22,394 1,Bucees_Large,75,100,0
394,14,394 1,Large,75,100,0
394,5,394 1,Small,75,0,1
395,15,395 1,Bucees_Large,50,50,0
396,15,396 1,Medium,50,75,0
396,2,396 1,Small,0,0,1
396,23,396 1,Small,100,100,0
397,1,397 1,Large,75,100,0
397,14,397 1,Large,0,50,1
397,14,397 1,Bucees_Large,50,0,0
397,6,397 1,Small,50,50,1
398,4,398 1,Medium,0,75,1
398,3,398 1,Large,50,50,0
398,1,398 1,Small,75,75,0
398,21,398 1,Bucees_Large,0,50,0
399,11,399 1,Large,50,100,0
399,8,399 1,Medium,75,75,0
399,11,399 1,Medium,50,100,1
400,21,400 1,Small,0,0,1
400,5,400 1,Large,0,75,0
401,15,401 1,Large,50,0,0
402,12,402 1,Small,75,0,0
403,3,403 1,Small,75,100,1
403,4,403 1,Small,100,100,1
403,20,403 1,Large,100,75,0
403,11,403 1,Large,0,75,0
404,17,404 1,Medium,100,100,1
404,1,404 1,Large,100,0,1
404,25,404 1,Medium,75,0,0
404,22,404 1,Medium,75,0,1
404,8,404 1,Bucees_Large,0,100,0
405,24,405 1,Bucees_Large,0,75,0
406,21,406 1,Large,100,50,0
406,16,406 1,Bucees_Large,100,0,1
406,24,406 1,Large,50,75,0
406,22,406 1,Small,50,0,1
407,19,407 1,Large,75,100,1
407,3,407 1,Medium,50,50,1
407,20,407 1,Large,75,0,0
407,6,407 1,Large,50,75,0
407,3,407 1,Small,50,50,0
408,19,408 1,Small,0,50,0
409,9,409 1,Small,100,75,0
409,17,409 1,Bucees_Large,50,100,1
409,14,409 1,Small,0,75,1
410,9,410 1,Bucees_Large,50,75,0
410,12,410 1,Medium,100,100,1
410,21,410 1,Small,75,0,1
410,25,410 1,Bucees_Large,0,50,1
410,23,410 1,Bucees_Large,100,0,0
411,5,411 1,Small,50,100,0
411,12,411 1,Bucees_Large,75,50,0
411,9,411 1,Large,75,50,0
412,4,412 1,Large,75,0,0
413,9,413 1,Bucees_Large,50,75,0
413,12,413 1,Medium,0,50,1
413,18,413 1,Bucees_Large,0,0,1
413,16,413 1,Small,50,100,1
414,7,414 1,Medium,100,100,0
415,20,415 1,Small,50,50,1
415,10,415 1,Large,0,0,0
415,15,415 1,Large,75,100,0
416,7,416 1,Medium,100,100,0
416,22,416 1,Bucees_Large,0,100,1
416,10,416 1,Small,50,50,0
416,5,416 1,Large,0,50,1
417,15,417 1,Medium,75,75,0
417,4,417 1,Small,0,100,0
417,3,417 1,Bucees_Large,75,50,1
417,13,417 1,Medium,50,100,0
418,21,418 1,Large,75,100,0
419,2,419 1,Small,75,75,0
419,24,419 1,Large,100,50,1
420,14,420 1,Large,75,75,1
421,12,421 1,Large,75,0,0
421,20,421 1,Medium,100,0,1
421,17,421 1,Large,0,50,0
421,5,421 1,Bucees_Large,100,0,1
421,22,421 1,Medium,100,75,1
422,7,422 1,Medium,50,0,0
422,21,422 1,Medium,100,50,0
422,5,422 1,Bucees_Large,0,75,1
422,3,422 1,Medium,75,100,1
422,20,422 1,Large,75,100,0
423,21,423 1,Large,100,0,1
423,21,423 1,Small,0,0,0
423,8,423 1,Small,50,50,1
423,6,423 1,Medium,50,100,0
424,9,424 1,Medium,75,0,1
424,21,424 1,Bucees_Large,0,100,0
424,24,424 1,Small,50,100,0
425,13,425 1,Medium,100,75,0
425,16,425 1,Small,75,100,0
425,5,425 1,Bucees_Large,50,100,0
425,6,425 1,Small,50,50,1
425,11,425 1,Bucees_Large,75,75,1
426,15,426 1,Large,75,50,1
426,12,426 1,Medium,100,75,1
426,5,426 1,Large,0,50,0
426,21,426 1,Medium,100,0,0
427,13,427 1,Medium,75,100,1
427,7,427 1,Small,50,75,0
428,2,428 1,Small,50,100,0
428,9,428 1,Large,50,50,1
429,4,429 1,Bucees_Large,50,100,1
429,20,429 1,Small,50,75,1
429,12,429 1,Small,75,100,0
430,7,430 1,Large,75,75,0
430,5,430 1,Bucees_Large,0,50,1
430,12,430 1,Bucees_Large,100,0,0
430,19,430 1,Large,0,75,0
430,21,430 1,Large,50,75,1
431,14,431 1,Small,0,100,1
432,17,432 1,Small,75,75,1
432,9,432 1,Large,75,100,1
432,7,432 1,Bucees_Large,75,50,1
433,8,433 1,Small,0,100,0
433,21,433 1,Medium,100,75,1
433,14,433 1,Bucees_Large,75,100,1
433,17,433 1,Small,50,75,1
434,11,434 1,Large,0,0,1
435,16,435 1,Medium,0,50,0
436,15,436 1,Medium,100,0,0
436,6,436 1,Small,0,75,1
436,22,436 1,Small,100,0,0
436,20,436 1,Bucees_Large,50,0,1
437,8,437 1,Medium,50,100,1
437,15,437 1,Bucees_Large,0,75,1
437,25,437 1,Small,75,50,1
438,18,438 1,Medium,100,0,1
438,17,438 1,Small,75,50,0
438,12,438 1,Medium,100,50,1
438,18,438 1,Medium,100,75,1
438,5,438 1,Bucees_Large,75,0,1
439,21,439 1,Small,100,100,0
440,1,440 1,Bucees_Large,100,50,0
440,25,440 1,Large,100,100,1
441,19,441 1,Medium,0,0,0
442,5,442 1,Large,75,100,0
443,8,443 1,Small,0,100,1
444,16,444 1,Large,0,75,1
444,19,444 1,Large,0,75,0
445,17,445 1,Large,0,0,1
445,25,445 1,Small,0,50,1
445,1,445 1,Small,75,100,1
446,11,446 1,Small,75,100,1
446,24,446 1,Small,75,75,0
446,4,446 1,Medium,75,0,1
446,7,446 1,Medium,100,75,0
446,24,446 1,Small,50,100,1
447,25,447 1,Bucees_Large,0,100,1
447,15,447 1,Small,0,0,1
447,7,447 1,Large,0,75,1
447,16,447 1,Small,100,100,1
448,24,448 1,Large,0,50,1
448,24,448 1,Bucees_Large,75,50,1
449,9,449 1,Bucees_Large,75,0,0
450,24,450 1,Small,50,75,0
450,21,450 1,Medium,0,100,1
450,6,450 1,Large,0,50,0
450,13,450 1,Medium,0,50,0
451,8,451 1,Bucees_Large,50,50,0
451,4,451 1,Small,50,50,1
452,3,452 1,Small,75,50,0
452,7,452 1,Bucees_Large,0,75,1
452,22,452 1,Medium,0,50,0
453,14,453 1,Small,0,100,1
453,3,453 1,Small,75,75,1
453,17,453 1,Small,0,0,1
453,13,453 1,Bucees_Large,50,50,1
453,22,453 1,Medium,50,0,1
454,4,454 1,Large,0,0,0
454,16,454 1,Bucees_Large,100,100,1
454,24,454 1,Small,75,100,1
454,11,454 1,Large,75,0,1
455,11,455 1,Bucees_Large,100,50,0
455,9,455 1,Large,75,50,1
456,6,456 1,Small,0,75,0
456,7,456 1,Medium,50,50,0
457,16,457 1,Small,75,0,1
457,15,457 1,Bucees_Large,100,50,1
458,18,458 1,Medium,50,100,1
458,12,458 1,Large,0,75,0
459,4,459 1,Medium,100,50,0
459,22,459 1,Large,75,100,0
460,11,460 1,Bucees_Large,75,100,0
461,14,461 1,Bucees_Large,0,100,0
461,11,461 1,Large,75,75,1
461,22,461 1,Large,0,75,0
462,21,462 1,Bucees_Large,50,100,1
462,13,462 1,Small,0,75,0
462,16,462 1,Medium,100,50,1
462,5,462 1,Small,0,0,0
463,5,463 1,Small,0,100,0
464,1,464 1,Bucees_Large,50,0,0
464,15,464 1,Small,0,75,1
465,13,465 1,Medium,50,75,1
465,25,465 1,Small,50,75,0
466,13,466 1,Medium,0,100,0
466,19,466 1,Medium,75,75,0
466,21,466 1,Medium,100,100,1
466,14,466 1,Bucees_Large,50,50,1
466,3,466 1,Medium,50,100,1
467,15,467 1,Large,100,50,0
467,15,467 1,Small,0,100,0
467,14,467 1,Bucees_Large,50,0,0
468,25,468 1,Bucees_Large,100,100,0
468,19,468 1,Large,50,0,1
468,7,468 1,Medium,50,0,0
468,9,468 1,Small,100,75,1
468,6,468 1,Small,50,0,0
469,1,469 1,Large,100,50,0
469,7,469 1,Large,0,100,0
469,1,469 1,Large,0,0,1
469,16,469 1,Small,50,100,1
469,25,469 1,Bucees_Large,50,0,1
470,12,470 1,Medium,50,50,0
470,9,470 1,Large,0,0,0
470,23,470 1,Bucees_Large,75,0,0
470,7,470 1,Large,50,0,1
470,1,470 1,Medium,75,100,0
471,5,471 1,Medium,75,0,1
471,8,471 1,Medium,0,75,1
472,4,472 1,Medium,0,100,1
472,25,472 1,Large,75,100,1
473,10,473 1,Small,75,0,1
473,7,473 1,Small,100,50,1
474,8,474 1,Bucees_Large,75,50,1
474,4,474 1,Large,100,75,1
474,23,474 1,Small,50,0,1
474,10,474 1,Bucees_Large,50,75,1
475,19,475 1,Large,100,100,1
475,21,475 1,Large,0,75,0
476,24,476 1,Bucees_Large,75,100,1
476,5,476 1,Medium,75,50,0
477,23,477 1,Small,75,100,1
478,14,478 1,Small,75,100,1
478,21,478 1,Medium,50,0,0
478,14,478 1,Large,75,100,1
479,16,479 1,Medium,100,75,0
479,6,479 1,Large,75,100,1
479,17,479 1,Bucees_Large,50,75,1
479,11,479 1,Large,75,75,0
479,14,479 1,Large,100,50,1
480,22,480 1,Bucees_Large,75,75,1
481,24,481 1,Bucees_Large,0,100,0
481,20,481 1,Bucees_Large,0,100,0
481,4,481 1,Medium,50,100,0
481,15,481 1,Small,75,100,1
482,14,482 1,Small,75,75,0
483,11,483 1,Bucees_Large,75,50,1
483,4,483 1,Large,100,100,0
483,5,483 1,Small,75,75,1
484,22,484 1,Bucees_Large,50,0,0
484,12,484 1,Medium,75,50,0
485,22,485 1,Bucees_Large,75,50,1
485,8,485 1,Bucees_Large,100,75,0
485,3,485 1,Medium,100,100,0
485,23,485 1,Medium,50,100,1
486,25,486 1,Medium,0,100,0
487,10,487 1,Small,100,50,0
488,1,488 1,Large,50,100,1
488,18,488 1,Large,100,50,1
488,19,488 1,Small,75,100,0
488,17,488 1,Large,50,100,0
489,14,489 1,Small,50,0,1
489,12,489 1,Small,100,75,1
489,4,489 1,Medium,75,75,0
490,25,490 1,Bucees_Large,0,0,0
491,13,491 1,Bucees_Large,75,50,1
491,23,491 1,Small,75,100,0
491,12,491 1,Medium,0,100,1
491,17,491 1,Small,0,50,1
491,12,491 1,Medium,0,0,0
492,23,492 1,Small,75,0,0
492,3,492 1,Medium,100,0,0
492,23,492 1,Medium,75,50,1
492,16,492 1,Small,50,0,1
492,3,492 1,Large,0,100,1
493,11,493 1,Large,100,75,1
493,8,493 1,Bucees_Large,0,50,0
493,13,493 1,Large,100,100,0
494,14,494 1,Small,100,75,0
494,24,494 1,Small,75,75,0
494,17,494 1,Bucees_Large,0,0,0
495,13,495 1,Small,75,0,0
495,20,495 1,Small,50,75,0
495,18,495 1,Large,100,50,0
496,7,496 1,Small,100,100,0
496,24,496 1,Large,100,50,1
497,15,497 1,Bucees_Large,0,100,0
498,17,498 1,Large,75,75,0
498,4,498 1,Medium,100,75,0
499,5,499 1,Large,0,50,0
499,20,499 1,Small,0,75,0
499,16,499 1,Medium,100,100,0
499,6,499 1,Small,0,100,0
499,25,499 1,Large,75,100,0
500,20,500 1,Medium,0,50,1
500,21,500 1,Bucees_Large,50,50,0
500,15,500 1,Bucees_Large,0,50,1
501,20,501 1,Large,75,0,1
501,13,501 1,Small,50,50,1
501,4,501 1,Small,0,75,1
501,21,501 1,Small,50,50,0
502,11,502 1,Large,0,50,1
502,21,502 1,Bucees_Large,75,100,0
503,5,503 1,Medium,0,0,0
503,25,503 1,Large,100,0,1
503,20,503 1,Small,0,0,0
503,2,503 1,Bucees_Large,100,50,1
504,4,504 1,Large,100,75,0
504,11,504 1,Medium,50,75,0
504,9,504 1,Large,50,0,0
505,2,505 1,Medium,50,100,1
505,15,505 1,Medium,100,75,0
505,11,505 1,Large,0,50,0
506,5,506 1,Large,100,0,0
507,14,507 1,Bucees_Large,100,50,1
508,8,508 1,Medium,0,75,0
508,6,508 1,Medium,50,0,1
509,15,509 1,Medium,100,100,1
509,2,509 1,Medium,75,75,0
509,7,509 1,Small,100,0,1
509,7,509 1,Bucees_Large,100,0,0
509,12,509 1,Small,0,100,1
510,14,510 1,Bucees_Large,100,100,0
510,17,510 1,Medium,100,0,1
510,11,510 1,Medium,100,0,0
511,10,511 1,Small,100,100,0
511,10,511 1,Medium,50,0,1
